name,brand,url,cluster,aura_confidence,aura_sensuality,aura_formality,aura_intensity,aura_uniqueness,aura_approachability,aura_maturity,aura_extroversion,performance,longevity,sillage,uniqueness_idf,dominant_accord_1,dominant_accord_2,dominant_accord_3
Spicebomb Digital Art Viktor&Rolf for men,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Digital-Art-33572.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8787812325636423,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6885000000000001,0.66,0.7170000000000001,0.3377517957011134,warm spicy,leather,aromatic
Spicebomb Eau Fraiche Viktor&Rolf for men,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Eau-Fraiche-24402.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7684702784225055,0.80251008160767,0.8193561693776197,0.8306854101446361,0.595,0.592,0.598,0.27553613946976646,fresh spicy,citrus,aromatic
Spicebomb Extreme Viktor&Rolf for men,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Extreme-30499.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7053423662987544,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7190000000000001,0.736,0.7020000000000001,0.3235675354051445,vanilla,tobacco,warm spicy
Spicebomb Infrared Viktor&Rolf for men,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Infrared-66514.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7189175229601715,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6055,0.633,0.5780000000000001,0.3166227634149285,warm spicy,cinnamon,tobacco
Spicebomb Infrared Eau de Parfum Viktor&Rolf for men,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Infrared-Eau-de-Parfum-81409.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6585626615744257,0.80251008160767,0.8193561693776197,0.8306854101446361,0.643,0.667,0.619,0.2811233516735473,warm spicy,cinnamon,woody
Spicebomb Limited Edition Viktor&Rolf for men,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Limited-Edition-42313.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8850125649858396,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6005,0.502,0.6990000000000001,0.331426307556138,warm spicy,tobacco,soft spicy
Spicebomb Metallic Musk Viktor&Rolf for men,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Metallic-Musk-104937.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8469816865339652,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5885,0.64,0.537,0.29996184231003864,musky,fresh spicy,aldehydic
Spicebomb Night Vision Eau de Parfum Viktor&Rolf for men,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Night-Vision-Eau-de-Parfum-62253.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7305592871830445,0.80251008160767,0.8193561693776197,0.8306854101446361,0.656,0.6880000000000001,0.624,0.24540138865900613,fresh spicy,aromatic,warm spicy
Spicebomb Night Vision Eau de Toilette Viktor&Rolf for men,Viktor&Rolf,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Night-Vision-Eau-de-Toilette-53344.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5632691213976634,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5475000000000001,0.541,0.554,0.21652966446573754,warm spicy,fresh spicy,aromatic
Hommage à l'Homme Eau de Toilette Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Hommage-a-l-Homme-Eau-de-Toilette-13401.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9241194153381729,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5930000000000001,0.6200000000000001,0.5660000000000001,0.35348686888471575,violet,powdery,fresh spicy
Hommage à L'Homme Extrait de Parfum Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Hommage-a-L-Homme-Extrait-de-Parfum-74507.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9241194153381729,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5915,0.599,0.5840000000000001,0.3453477039056601,warm spicy,fresh spicy,powdery
Hommage a l'homme Voyageur Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Hommage-a-l-homme-Voyageur-21854.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6067023245766269,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6255,0.643,0.608,0.24338228140324802,woody,earthy,aromatic
Hommage Alain Delon Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Hommage-Alain-Delon-97669.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7029125781663524,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5035000000000001,0.525,0.48200000000000004,0.2519802958794723,ozonic,citrus,fresh spicy
Lalique Eau de Parfum Homme Limited Edition 2009 Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Lalique-Eau-de-Parfum-Homme-Limited-Edition-2009-4984.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.63956906672507,0.80251008160767,0.8193561693776197,0.8306854101446361,0.664,0.653,0.675,0.2513998017537543,woody,powdery,citrus
Lalique Pour Homme Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Lalique-Pour-Homme-1844.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6453487262167481,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6265000000000001,0.651,0.602,0.2432894744974097,woody,citrus,aromatic
Lalique Pour Homme Equus Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Lalique-Pour-Homme-Equus-2683.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.33770185280599374,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5475000000000001,0.555,0.54,0.1607013921964806,woody,aromatic,fresh spicy
Lalique Pour Homme Le Faune Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Lalique-Pour-Homme-Le-Faune-2684.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5577661612174151,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5815,0.545,0.618,0.2123782946264161,aromatic,woody,fresh spicy
Lalique White Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Lalique-White-3785.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4638379197844811,0.80251008160767,0.8193561693776197,0.8306854101446361,0.49950000000000006,0.508,0.49100000000000005,0.190395513792065,fresh spicy,citrus,aromatic
Lalique White in Black Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Lalique-White-in-Black-66242.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6516414917850082,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5275000000000001,0.542,0.513,0.22569185699676184,amber,warm spicy,aromatic
Louxor de Lalique Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Louxor-de-Lalique-1843.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.3491043582798898,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6135,0.502,0.7250000000000001,0.18218530970527522,aromatic,fresh spicy,citrus
Ombre Noire Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Ombre-Noire-48063.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7155153149531621,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5545,0.562,0.547,0.2525422514349193,woody,warm spicy,amber
Scorpios Limited Edition 2010 Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Scorpios-Limited-Edition-2010-7482.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5361232351751187,0.80251008160767,0.8193561693776197,0.8306854101446361,0.353,0.2,0.506,0.22556553897412623,white floral,citrus,woody
Encre Indigo Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Encre-Indigo-87291.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7127412054334071,0.80251008160767,0.8193561693776197,0.8306854101446361,0.505,0.532,0.47800000000000004,0.23415580365361882,aromatic,woody,fresh spicy
Encre Noire Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Encre-Noire-1834.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.374727083732837,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5920000000000001,0.6270000000000001,0.557,0.19171038592096376,woody,aromatic,earthy
Encre Noire A L'Extreme Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Encre-Noire-A-L-Extreme-32356.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6447013162120541,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5995,0.639,0.56,0.22979436039169837,woody,aromatic,amber
Encre Noire Sport Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Encre-Noire-Sport-21369.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.44590032038715893,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5720000000000001,0.61,0.534,0.2059739671785346,woody,aromatic,citrus
L'Insoumis Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/L-Insoumis-39442.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7201131751432598,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5874999999999999,0.581,0.594,0.2540364218013987,aromatic,fresh spicy,woody
L'Insoumis Ma Force Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/L-Insoumis-Ma-Force-50099.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6502177207714982,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5825,0.601,0.5640000000000001,0.2474354171076885,woody,aromatic,citrus
Imperial Green Lalique for men,Lalique,https://www.fragrantica.com/perfume/Lalique/Imperial-Green-62760.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7160771724751122,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5285000000000001,0.49300000000000005,0.5640000000000001,0.2582897595967372,white floral,lavender,aromatic
Homme Exceptionnel Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Homme-Exceptionnel-3079.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8158740236694149,0.80251008160767,0.8193561693776197,0.8306854101446361,0.546,0.547,0.545,0.26263174698949954,citrus,amber,fresh spicy
Starwalker Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Starwalker-4023.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.35480904316250184,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4375,0.446,0.42900000000000005,0.18135549670587162,woody,citrus,fresh spicy
Starwalker Extreme Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Starwalker-Extreme-71710.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5724711501908022,0.80251008160767,0.8193561693776197,0.8306854101446361,0.496,0.511,0.481,0.2186710600232046,aromatic,fruity,woody
Emblem Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Emblem-23711.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7287552892257319,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5155000000000001,0.519,0.512,0.2781658362617108,warm spicy,aromatic,ozonic
Emblem Absolu Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Emblem-Absolu-44535.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7563466023744556,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5765,0.5660000000000001,0.587,0.28441044175165264,fruity,sweet,honey
Emblem Intense Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Emblem-Intense-23715.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7329229936776772,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5575,0.545,0.57,0.2735456593021353,warm spicy,aromatic,cinnamon
Explorer Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Explorer-52002.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7429282242248058,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5395,0.5609999999999999,0.518,0.2349635269243359,woody,citrus,aromatic
Explorer Extreme Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Explorer-Extreme-106403.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8572625606099377,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6435,0.7,0.587,0.2380372219183627,woody,citrus,amber
Explorer Platinum Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Explorer-Platinum-81392.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5864577830342402,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6075,0.647,0.5680000000000001,0.2822480832943349,woody,aromatic,ozonic
Explorer Ultra Blue Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Explorer-Ultra-Blue-66266.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7571860656577537,0.80251008160767,0.8193561693776197,0.8306854101446361,0.48850000000000005,0.513,0.464,0.2788633539125043,marine,aromatic,citrus
Individuel Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Individuel-4193.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.651081757200869,0.80251008160767,0.8193561693776197,0.8306854101446361,0.554,0.583,0.525,0.2407733005611873,sweet,fruity,aromatic
Individuel Tonic Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Individuel-Tonic-72719.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5909302017274668,0.80251008160767,0.8193561693776197,0.8306854101446361,0.529,0.545,0.513,0.2254573931708235,aromatic,fresh spicy,woody
Legend Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-11784.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.544488499138464,0.80251008160767,0.8193561693776197,0.8306854101446361,0.495,0.496,0.494,0.23927492077691873,fruity,sweet,aromatic
Legend Blue Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-Blue-90137.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6911920175286219,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5245,0.5379999999999999,0.511,0.23513374892314345,aromatic,woody,green
Legend Calligraphy Edition Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-Calligraphy-Edition-32439.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7838477827207526,0.80251008160767,0.8193561693776197,0.8306854101446361,0.659,0.5630000000000001,0.755,0.3138846300057794,rose,lavender,mossy
Legend Eau de Parfum Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-Eau-de-Parfum-62583.html,Floral-White,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8295069594188244,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5625,0.6130000000000001,0.512,0.31954734207574437,woody,ozonic,citrus
Legend Intense Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-Intense-18861.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6228684353444377,0.80251008160767,0.8193561693776197,0.8306854101446361,0.636,0.652,0.62,0.25615997425713705,fruity,sweet,woody
Legend Night Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-Night-45692.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5784568400105851,0.80251008160767,0.8193561693776197,0.8306854101446361,0.515,0.504,0.526,0.2236081914871832,aromatic,woody,vanilla
Legend Red Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-Red-71652.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.32974480745957113,0.80251008160767,0.8193561693776197,0.8306854101446361,0.48450000000000004,0.497,0.47200000000000003,0.16112869918211908,citrus,woody,aromatic
Legend Special Edition 2012 Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-Special-Edition-2012-14988.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5671903060323029,0.80251008160767,0.8193561693776197,0.8306854101446361,0.577,0.535,0.619,0.22156270324224261,citrus,fresh spicy,aromatic
Legend Special Edition 2013 Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-Special-Edition-2013-18410.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5393939638793593,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5885,0.567,0.61,0.2058041346335113,fresh spicy,citrus,aromatic
Legend Special Edition 2014 Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-Special-Edition-2014-24972.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6009920503922922,0.80251008160767,0.8193561693776197,0.8306854101446361,0.48950000000000005,0.438,0.541,0.24091043527359285,green,aromatic,citrus
Legend Spirit Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Legend-Spirit-33443.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.49467505872182277,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5035000000000001,0.507,0.5,0.23225783434010833,citrus,aquatic,musky
Black Meisterstuck Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Black-Meisterstuck-92401.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6461285338817122,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6910000000000001,0.746,0.636,0.2568654155521091,amber,smoky,woody
Extreme Leather Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Extreme-Leather-92398.html,Powdery-Iris,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.915515743891128,0.3578610496901954,0.8193561693776197,0.8306854101446361,0.5795,0.603,0.556,0.34551490545900126,leather,iris,powdery
Patchouli Ink Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Patchouli-Ink-92399.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6364135702298428,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6775,0.735,0.62,0.24233658736662625,patchouli,woody,aromatic
Vetiver Glacier Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Vetiver-Glacier-92400.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.3570255077163951,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5860000000000001,0.638,0.534,0.18080053631509982,woody,aromatic,earthy
Presence Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Presence-832.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6279707754366718,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5375000000000001,0.556,0.519,0.24105454687728922,warm spicy,cinnamon,aromatic
Presence Cool Montblanc for men,Montblanc,https://www.fragrantica.com/perfume/Montblanc/Presence-Cool-9508.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5816576838745315,0.80251008160767,0.8193561693776197,0.8306854101446361,0.479,0.44,0.518,0.21394658589769533,woody,fresh spicy,aromatic
Blue Ambition Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Blue-Ambition-89331.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6309715108377654,0.80251008160767,0.8193561693776197,0.8306854101446361,0.353,0.34400000000000003,0.362,0.27991343724777384,woody,aromatic,citrus
Blue Sail Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Blue-Sail-70889.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6711601526524729,0.80251008160767,0.8193561693776197,0.8306854101446361,0.384,0.381,0.387,0.30578509885824356,green,aquatic,fresh
Latitude Longitude Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Latitude-Longitude-2478.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6457029571045508,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6335,0.632,0.635,0.24137831619602856,aromatic,fresh spicy,green
Life Energy Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Life-Energy-31832.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5993864025835687,0.80251008160767,0.8193561693776197,0.8306854101446361,0.474,0.439,0.509,0.25342231165824475,aromatic,citrus,marine
Midnight Voyage Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Midnight-Voyage-59563.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5684093817736942,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4595,0.45599999999999996,0.463,0.2455958284312757,amber,green,soft spicy
Nautica Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-2479.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6662692097119209,0.80251008160767,0.8193561693776197,0.8306854101446361,0.403,0.383,0.42300000000000004,0.2566856158838489,citrus,aromatic,woody
Nautica Acqua Rush Gold Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Acqua-Rush-Gold-17681.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6378336583149352,0.80251008160767,0.8193561693776197,0.8306854101446361,0.453,0.45,0.456,0.28937240316793333,citrus,marine,aromatic
Nautica Aqua Rush Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Aqua-Rush-14820.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7616383103849788,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4885,0.46799999999999997,0.509,0.289602044335036,aromatic,green,citrus
Nautica Blue Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Blue-2480.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6566200815427855,0.80251008160767,0.8193561693776197,0.8306854101446361,0.375,0.382,0.368,0.27786311492694893,fruity,woody,floral
Nautica Competition Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Competition-2481.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.33133734584514285,0.80251008160767,0.8193561693776197,0.8306854101446361,0.509,0.51,0.508,0.18038870800680906,fresh spicy,aromatic,citrus
Nautica Island Voyage Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Island-Voyage-914.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.662202708380566,0.80251008160767,0.8193561693776197,0.8306854101446361,0.512,0.438,0.5860000000000001,0.2478062257455708,citrus,fresh spicy,powdery
Nautica Life Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Life-26057.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5475055464723209,0.80251008160767,0.8193561693776197,0.8306854101446361,0.4595,0.433,0.486,0.23650361562966785,green,woody,warm spicy
Nautica Summer Voyage Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Summer-Voyage-12140.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7504638131524214,0.80251008160767,0.8193561693776197,0.8306854101446361,0.391,0.317,0.465,0.306719330375699,aquatic,green,fresh
Nautica Sunset Voyage Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Sunset-Voyage-3103.html,Floral-White,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5975123584566069,0.80251008160767,0.7986901348911584,0.8306854101446361,0.4235,0.371,0.476,0.37589934418104753,floral,aquatic,ozonic
Nautica Voyage Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Voyage-913.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5610749124323222,0.80251008160767,0.8193561693776197,0.8306854101446361,0.47700000000000004,0.49000000000000005,0.464,0.28558149176292663,green,fruity,floral
Nautica Voyage Heritage Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Voyage-Heritage-57679.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.3904923309442378,0.80251008160767,0.8193561693776197,0.8306854101446361,0.44699999999999995,0.437,0.45699999999999996,0.19010365361883483,aromatic,fresh spicy,woody
Nautica Voyage N-83 Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Voyage-N-83-23097.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7244358062866139,0.80251008160767,0.8193561693776197,0.8306854101446361,0.41900000000000004,0.42200000000000004,0.41600000000000004,0.2618308016652215,aromatic,marine,green
Nautica Voyage Sport Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Nautica-Voyage-Sport-36402.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7379765556267222,0.80251008160767,0.8193561693776197,0.8306854101446361,0.3915,0.372,0.41100000000000003,0.2698851234377808,aromatic,marine,green
Oceans Nautica for men,Nautica,https://www.fragrantica.com/perfume/Nautica/Oceans-5140.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7921856778380928,0.80251008160767,0.8193561693776197,0.8306854101446361,0.45499999999999996,0.48,0.43,0.2971741509654757,marine,aromatic,salty
